77.8125	9.176470588235293	32.2	99.75	30.8	88.6	54.6	41.25	79.875	150.75	
17.8125	14.470588235294118	24.352941176470587	18.1875	34.6	96.375	26.470588235294116	44.6	53.0625	60.35294117647059	
30.375	55.5	24.75	14.25	24.75	189.88235294117646	21.75	24.75	19.6875	39.8	
58.5	17.625	29.4375	32.64705882352941	42.6	21.2	24.9375	27.75	16.4	21.375	
54.0	176.0625	18.1875	119.8	20.11764705882353	43.8	40.94117647058823	43.411764705882355	34.875	21.375	
14.25	22.5	28.6	22.875	21.4	26.25	19.3125	20.4	45.8	46.4	
73.8	57.5625	18.5625	210.375	129.0	15.882352941176471	164.8125	36.0	49.2	19.5	
41.6	41.0625	39.0	28.6875	25.4	25.875	48.9375	30.0	20.8125	17.11764705882353	
39.9375	31.41176470588235	20.11764705882353	144.0	27.75	17.470588235294116	70.0	22.41176470588235	96.75	29.8125	
22.5	53.25	37.8	64.8	23.8	14.647058823529411	76.23529411764706	124.94117647058823	21.6	39.35294117647059	
22.0	43.125	31.3125	24.88235294117647	21.5625	159.0	30.375	15.2	36.88235294117647	33.6	
34.94117647058823	97.875	64.41176470588235	18.529411764705884	20.11764705882353	26.823529411764707	22.235294117647058	28.8	16.0	23.25	
20.0625	18.9375	36.0	164.25	160.3125	25.2	33.0	21.1875	19.058823529411764	19.6875	
31.2	148.8	26.647058823529413	18.6	13.764705882352942	43.2	16.0	43.875	21.375	17.4375	
29.625	19.875	30.9375	15.4	40.5	31.764705882352942	46.76470588235294	19.3125	113.2	41.0625	
51.1875	44.625	54.0	21.75	18.9375	30.5625	23.470588235294116	35.8125	19.6875	72.5625	
22.875	101.4	13.764705882352942	15.75	157.2	47.625	51.0	23.823529411764707	15.529411764705882	21.352941176470587	
16.6875	32.625	45.6	42.4	49.8	17.0625	18.4	30.0	28.125	137.4375	
23.4	25.235294117647058	76.5	29.25	41.2	23.647058823529413	46.0	97.3125	30.375	152.625	
12.75	171.0	171.2	24.6	40.3125	19.941176470588236	26.470588235294116	159.75	26.25	29.0	
17.25	47.4	25.6875	61.94117647058823	31.941176470588236	37.94117647058823	19.941176470588236	23.647058823529413	15.375	210.4	
21.75	17.25	13.5	18.5625	21.0	87.0	30.9375	15.75	38.25	81.52941176470588	
27.5625	24.88235294117647	32.25	33.6	59.0625	72.0	20.4375	80.4375	82.125	83.29411764705883	
89.6470588235294	33.6	13.125	20.8125	21.6	14.625	44.0	151.6875	50.8235294117647	21.705882352941178	
31.125	70.0	18.0	27.0	30.375	27.9375	19.058823529411764	35.4	29.8125	20.625	
17.470588235294116	21.375	19.2	34.23529411764706	28.58823529411765	47.8125	30.375	89.6	22.6	20.823529411764707	
40.125	26.8	27.0	21.75	22.3125	16.875	17.0625	44.4	15.0	30.9375	
28.058823529411764	56.294117647058826	23.8125	197.25	54.2	19.6875	26.8	22.3125	18.5625	67.875	
39.0	36.8	77.8125	17.4375	34.6875	19.058823529411764	23.823529411764707	16.3125	23.0625	32.470588235294116	
35.2	49.23529411764706	25.3125	105.8	57.4	134.47058823529412	22.3125	63.1875	20.294117647058822	103.125	
