154.125	35.64705882352941	137.2	308.25	133.2	481.8	472.8	369.0	1282.5	3606.0	
34.875	34.05882352941177	68.6470588235294	54.75	180.8	565.125	199.41176470588235	517.4	841.5	1270.5882352941176	
60.1875	162.375	57.375	81.0	122.625	1122.3529411764705	187.875	210.375	402.0	844.8	
102.1875	35.8125	65.25	129.7058823529412	159.4	97.8	119.8125	216.0	358.4	427.5	
129.9375	401.4375	56.0625	437.4	98.47058823529412	266.2	361.4117647058824	332.47058823529414	438.0	303.0	
33.0	57.75	74.4	114.375	106.8	111.5625	119.8125	316.2	1129.6	753.6	
147.2	136.5	66.5625	579.9375	308.0	144.7058823529412	1731.75	360.1764705882353	788.8	363.0	
74.6	102.75	88.6875	106.875	110.2	142.875	340.125	326.4	490.5	361.4117647058824	
67.3125	37.94117647058823	39.705882352941174	479.29411764705884	147.375	87.88235294117646	322.0	246.88235294117646	1806.0	618.0	
35.625	120.1875	87.0	230.6	119.0	111.70588235294117	790.4117647058823	1267.0588235294117	372.8	638.1176470588235	
33.0	107.8125	72.75	81.52941176470588	108.75	942.4	220.5	264.0	883.7647058823529	672.0	
61.411764705882355	199.6875	170.11764705882354	49.411764705882355	64.41176470588235	219.1764705882353	157.76470588235293	477.4	304.0	465.0	
40.125	49.5	72.4	595.6875	672.1875	221.2	362.25	210.5625	381.1764705882353	454.5	
70.4	260.0	63.0	60.4	103.23529411764706	312.8	117.0	423.5625	498.0	457.5	
58.5	59.625	84.0	71.2	237.0	220.76470588235293	371.29411764705884	176.625	2118.4	748.5	
119.0625	78.9375	111.8	70.6875	71.8125	207.75	223.94117647058823	439.6875	408.0	1152.0	
34.5	118.0	57.705882352941174	68.25	686.4	276.1875	243.0	252.35294117647058	292.2352941176471	454.5882352941176	
38.625	83.0625	102.8	129.2	316.8	118.6875	198.4	260.8	519.0	2752.5	
44.4	58.76470588235294	225.0	96.5625	187.6	165.1764705882353	243.0	1085.8125	687.0	2866.5	
35.25	442.4	514.6	113.4	160.875	110.82352941176471	189.52941176470588	1910.25	420.0	627.2	
39.75	79.8	82.875	181.05882352941177	169.76470588235293	239.2941176470588	203.64705882352942	174.88235294117646	285.0	2945.6	
43.125	45.9375	46.125	75.375	95.6470588235294	426.0	219.5625	167.625	765.0	1792.9411764705883	
55.125	35.470588235294116	60.75	160.8	254.625	377.4375	129.1875	1128.9375	1488.0	1332.7058823529412	
180.7058823529412	88.8	48.9375	61.3125	114.0	86.0625	289.6	1616.25	807.5294117647059	392.47058823529414	
55.875	136.4	47.4375	88.2	181.875	183.75	96.70588235294117	270.0	538.5	336.0	
23.11764705882353	32.0625	57.0	125.6470588235294	125.82352941176471	214.3125	227.0625	1077.2	435.2	379.7647058823529	
92.0625	68.2	54.0	54.5625	111.1875	194.0625	133.125	435.0	277.5	733.5	
46.23529411764706	127.23529411764706	33.1875	586.875	235.6	123.0	270.4	222.75	421.5	1380.0	
46.8	93.2	158.25	75.5625	120.375	114.3529411764706	201.88235294117646	160.875	474.0	498.3529411764706	
158.4	85.76470588235294	67.5	355.0	258.2	799.7647058823529	230.0625	776.8125	381.1764705882353	1663.5	
